country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending
Antigua and Barbuda,AG,ATG,2019,,2025-04-15,1.468,NA,NA,NA,18884.3729680383,24.506,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2004,,2025-04-15,1.852,NA,NA,NA,13036.0075900543,29.837,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2023,,2025-04-15,1.578,NA,NA,NA,21787.1017315914,24.332,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2017,,2025-04-15,1.485,NA,NA,NA,16924.7894487758,24.713,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2003,,2025-04-15,1.887,NA,NA,NA,12171.3773760407,30.464,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2000,,2025-04-15,2.196,NA,NA,NA,12021.463208189,32.127,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2001,,2025-04-15,2.018,NA,NA,NA,11535.7742945854,31.74,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2014,,2025-04-15,1.526,NA,NA,NA,15533.4831254394,25.175,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2015,,2025-04-15,1.567,NA,NA,NA,16080.6580495873,25,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2016,,2025-04-15,1.458,NA,NA,NA,16557.843174789,24.846,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2022,,2025-04-15,1.58,NA,NA,NA,20117.7653310355,24.346,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2009,,2025-04-15,2.006,NA,NA,NA,16471.3678310675,26.818,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2005,,2025-04-15,1.832,NA,NA,NA,14366.2912765172,29.218,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2021,,2025-04-15,1.58,80.9912719726562,88.0342864990234,12.7448997497559,17340.3790692554,24.38,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2012,,2025-04-15,1.655,NA,NA,NA,15208.6569723517,25.526,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2013,,2025-04-15,1.537,NA,NA,NA,15050.7122765935,25.35,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2010,,2025-04-15,1.785,NA,NA,NA,15216.3098400792,26.238,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2011,,2025-04-15,1.746,NA,NA,NA,14841.9709613705,25.703,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2007,,2025-04-15,1.86,NA,NA,NA,18203.5151277783,28.002,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2008,,2025-04-15,2.042,NA,NA,NA,18785.4682161899,27.405,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2006,,2025-04-15,1.831,NA,NA,NA,16172.2513541282,28.606,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Argentina,AR,ARG,2010,,2025-04-15,2.411,NA,NA,NA,10260.1313108254,90.849,47.689,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2012,,2025-04-15,2.304,NA,NA,NA,12949.717486654,91.121,48.055,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2022,,2025-04-15,1.482,NA,NA,NA,13935.6811110049,92.347,51.868,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2009,,2025-04-15,2.4,NA,NA,NA,8150.23527028221,90.691,48.788,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2011,,2025-04-15,2.393,NA,NA,NA,12704.2831819684,90.99,47.947,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2014,,2025-04-15,2.386,NA,NA,NA,12233.1444119186,91.377,47.418,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2021,,2025-04-15,1.585,NA,NA,NA,10738.0179223384,92.229,50.26,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2002,,2025-04-15,2.493,NA,NA,NA,2569.69963519124,89.51,47.873,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2020,,2025-04-15,1.601,NA,NA,NA,8535.59938004389,92.111,46.486,70.1027087175867,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2023,,2025-04-15,1.5,NA,NA,NA,14187.4827252965,92.463,52.957,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2013,,2025-04-15,2.335,NA,NA,NA,12963.675773326,91.249,47.641,72.3702102000994,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2018,,2025-04-15,2.067,NA,NA,NA,11752.7998922979,91.87,49.146,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2015,,2025-04-15,2.35,NA,NA,NA,13679.6264980954,91.503,47.498,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2000,,2025-04-15,2.591,NA,NA,NA,7637.01489203628,89.142,50.552,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2017,,2025-04-15,2.168,NA,NA,NA,14532.5009308511,91.749,47.666,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2001,,2025-04-15,2.531,35.939998626709,46.0999984741211,NA,7141.47507662826,89.329,49.745,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2019,,2025-04-15,1.882,NA,NA,NA,9955.97478680428,91.991,50,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2016,,2025-04-15,2.241,NA,NA,NA,12699.9623137756,91.627,47.582,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2004,,2025-04-15,2.43,NA,NA,NA,4242.02099089422,89.86,49.963,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2005,,2025-04-15,2.426,NA,NA,NA,5067.65342293276,90.031,49.098,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2006,,2025-04-15,2.4,NA,NA,NA,5869.38028970204,90.2,49.738,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2008,,2025-04-15,2.432,NA,NA,NA,8944.1102657357,90.53,48.064,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2003,,2025-04-15,2.451,43.9099998474121,56.189998626709,NA,3320.47775133903,89.686,48.903,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2007,,2025-04-15,2.37,NA,NA,NA,7185.25155147027,90.366,48.902,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Armenia,AM,ARM,2010,,2025-04-15,1.5,91.3131866455078,97.9898300170898,20.8772239685059,3041.34450723339,63.44,55.414,54.9,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2002,,2025-04-15,1.2,NA,NA,NA,742.651118319819,64.236,55.106,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2000,,2025-04-15,1.3,NA,NA,NA,593.450581742282,64.666,55.615,60.5,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2014,,2025-04-15,1.7,94.745979309082,99.2497329711914,25.2617359161377,3852.11800610384,63.112,55.751,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2001,,2025-04-15,1.2,81.0699996948242,89.9700012207031,19.5,659.588988535629,64.385,55.427,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2003,,2025-04-15,1.3,NA,NA,NA,882.030167695474,64.137,54.804,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2009,,2025-04-15,1.5,NA,NA,NA,2820.5926553347,63.54,55.183,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2023,,2025-04-15,1.9,NA,NA,NA,8053.01066312345,63.739,56.786,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2015,,2025-04-15,1.6,92.0400009155273,96.870002746582,26.9599990844727,3512.39350276709,63.085,55.872,57.1491968847188,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2016,,2025-04-15,1.6,NA,89.1736297607422,23.6137008666992,3524.42476874707,63.082,55.962,57.1,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2004,,2025-04-15,1.4,NA,NA,NA,1130.08791444158,64.038,54.551,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2011,,2025-04-15,1.5,90.370002746582,96.120002746582,24.0799999237061,3349.55309771906,63.34,55.516,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2006,,2025-04-15,1.3,NA,NA,NA,2041.65267068997,63.839,54.279,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2007,,2025-04-15,1.4,NA,NA,NA,2962.70234594569,63.739,54.34,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2008,,2025-04-15,1.4,NA,NA,NA,3777.66859313767,63.64,54.378,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2005,,2025-04-15,1.3,NA,NA,NA,1557.48458908655,63.938,54.364,53.1,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2018,,2025-04-15,1.6,95.5285797119141,99.4690017700195,24.8970355987549,4196.00562301769,63.149,56.015,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2012,,2025-04-15,1.6,92.9203872680664,98.6550064086914,23.2137985229492,3511.56399687426,63.24,55.535,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2013,,2025-04-15,1.6,94.5257034301758,99.164306640625,24.2208194732666,3680.16692158886,63.164,55.634,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2022,,2025-04-15,1.7,95.8936233520508,99.1247024536133,28.6064758300781,6571.97445545099,63.573,56.853,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2019,,2025-04-15,1.6,95.9580764770508,99.6290664672852,27.9621963500977,4597.22887399548,63.219,57.831,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2020,,2025-04-15,1.7,89.9700012207031,96,23.8400001525879,4268.68093304583,63.313,57.865,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2017,,2025-04-15,1.6,90.2300033569336,96.1399993896484,24.0400009155273,3869.05373867752,63.103,56.038,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2021,,2025-04-15,1.7,94.8176651000977,98.9809951782227,29.2583923339844,4685.17997128509,63.431,58.289,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Aruba,AW,ABW,2005,,2025-04-15,1.844,NA,NA,NA,24171.8371325422,44.875,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2004,,2025-04-15,1.819,NA,NA,NA,23700.6319899197,45.24,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2006,,2025-04-15,1.862,NA,NA,NA,24845.65848362,44.511,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2007,,2025-04-15,1.881,NA,NA,NA,26736.3089444046,44.147,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2008,,2025-04-15,1.889,NA,NA,NA,28171.9094008501,43.783,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2002,,2025-04-15,1.8,NA,NA,NA,21307.2482505267,45.972,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2019,,2025-04-15,1.701,NA,NA,NA,31096.2050738676,43.546,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2020,,2025-04-15,1.662,NA,NA,NA,22855.9323200761,43.697,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2003,,2025-04-15,1.808,NA,NA,NA,21949.4859960868,45.606,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2001,,2025-04-15,1.813,NA,NA,NA,20740.1325828172,46.339,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2017,,2025-04-15,1.785,NA,NA,NA,28440.051963759,43.293,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2011,,2025-04-15,1.858,NA,NA,NA,25712.3843015186,42.94,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2018,,2025-04-15,1.732,NA,NA,NA,30082.1276448186,43.411,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2021,,2025-04-15,1.631,NA,NA,NA,27200.0610793969,43.866,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2022,,2025-04-15,1.615,NA,NA,NA,30559.5335346581,44.052,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2013,,2025-04-15,1.944,NA,NA,NA,25813.5767274227,42.99,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2010,,2025-04-15,1.855,32.0699996948242,58.7000007629395,12.8400001525879,24093.1401510626,43.059,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2015,,2025-04-15,1.899,NA,NA,NA,27458.2253310273,43.108,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2012,,2025-04-15,1.907,NA,NA,NA,25119.6655449838,42.957,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2000,,2025-04-15,1.845,14.75,52.9300003051758,14.75,20681.0230269625,46.717,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2014,,2025-04-15,1.944,NA,NA,NA,26129.8390617693,43.041,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2023,,2025-04-15,1.602,NA,NA,NA,33984.7906198041,44.254,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2016,,2025-04-15,1.848,NA,NA,NA,27441.5296617282,43.192,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2009,,2025-04-15,1.875,NA,NA,NA,25134.7712303589,43.421,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Australia,AU,AUS,2021,,2025-04-15,1.7,79.7799987792969,94.5199966430664,38.7999992370605,60607.7788605166,86.362,61.273,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2000,,2025-04-15,1.756,NA,NA,NA,21870.4159669594,84.235,54.618,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2023,,2025-04-15,1.5,77.3732376098633,92.3012619018555,38.907341003418,64820.9117890026,86.617,62.374,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2008,,2025-04-15,1.984,67.1800003051758,92.0199966430664,NA,49701.2817843335,84.943,58.603,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2007,,2025-04-15,1.959,64.1800003051758,91.4700012207031,NA,41051.6120652288,84.822,58.135,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2022,,2025-04-15,1.63,80.7099990844727,95.0299987792969,40.0200004577637,64997.0136536475,86.488,62.314,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2012,,2025-04-15,1.92,75,94.2799987792969,NA,68072.8732340801,85.402,58.833,67.75,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2001,,2025-04-15,1.739,NA,NA,NA,19695.7297379144,84.1,55.158,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2002,,2025-04-15,1.756,NA,NA,NA,20301.8431713256,84.222,55.355,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2003,,2025-04-15,1.748,NA,NA,NA,23718.1338501868,84.343,56.013,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2004,,2025-04-15,1.768,58.6300010681152,89.0400009155273,NA,30836.7306824685,84.463,55.774,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2005,,2025-04-15,1.807,60.2900009155273,90.2600021362305,NA,34479.7679298388,84.582,57.048,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2006,,2025-04-15,1.908,62.5800018310547,90.7799987792969,NA,36595.7071548423,84.7,57.582,65.162,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2020,,2025-04-15,1.581,79.1399993896484,94.5800018310547,38.2900009155273,51791.540179984,86.241,60.205,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2011,,2025-04-15,1.926,72.6399993896484,93.7399978637695,NA,62605.600458306,85.3,58.931,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2016,,2025-04-15,1.752,74.5699996948242,92.379997253418,32.1699981689453,49888.0410842736,85.8,59.381,66.93,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2013,,2025-04-15,1.855,70.120002746582,91.0800018310547,28.9799995422363,68190.7010035651,85.502,58.739,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2009,,2025-04-15,1.971,68.2300033569336,92.2399978637695,NA,42816.5674002829,85.063,58.792,61.96,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2015,,2025-04-15,1.814,73.379997253418,92.3899993896484,31.8199996948242,56739.0265346593,85.701,59.151,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2010,,2025-04-15,1.928,70.5999984741211,93.3499984741211,NA,52144.6654705468,85.182,58.676,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2017,,2025-04-15,1.741,75.5400009155273,92.8199996948242,34.310001373291,53901.7145392154,85.904,59.877,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2014,,2025-04-15,1.826,70.9800033569336,91.4499969482422,30.3099994659424,62544.0873773726,85.602,58.704,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2019,,2025-04-15,1.657,77.8000030517578,93.870002746582,35.4599990844727,54972.7017885437,86.124,60.959,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2018,,2025-04-15,1.74,76.8899993896484,93.4700012207031,34.7799987792969,57196.4220783778,86.012,60.523,NA,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Austria,AT,AUT,2013,,2025-04-15,1.44,70.5299987792969,98.9944458007812,NA,50305.3545774973,57.336,54.711,65.6525747141987,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2000,,2025-04-15,1.36,NA,NA,NA,24487.2974685956,60.213,48.991,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2012,,2025-04-15,1.44,69.8300018310547,98.945442199707,NA,48250.4059142637,57.147,54.446,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2003,,2025-04-15,1.38,NA,NA,NA,32110.1159661425,59.375,50.232,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2011,,2025-04-15,1.43,69.0699996948242,98.8540496826172,NA,51116.8953522042,57.115,53.942,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2014,,2025-04-15,1.46,71.6100006103516,99.1399993896484,10.7799997329712,51314.9722616322,57.526,54.763,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2015,,2025-04-15,1.49,72.4700012207031,98.6645889282227,12.4899997711182,43915.228020857,57.715,54.827,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2005,,2025-04-15,1.41,66.9199981689453,NA,NA,38157.37022862,58.813,50.866,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2002,,2025-04-15,1.39,NA,NA,NA,26334.862215032,59.655,50.127,NA,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
