country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending,eys_f,gii,mmr,pr_f
Angola,AO,AGO,2004,,2025-04-15,6.499,NA,NA,NA,1266.21086410236,54.827,75.606,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,5.764119983,NA,594.1921639,15
Angola,AO,AGO,2015,,2025-04-15,5.774,12.2427101135254,19.8896903991699,1.2583099603653,3213.90261080059,63.446,73.933,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,10.7737,0.549,273.5965019,36.81818182
Angola,AO,AGO,2006,,2025-04-15,6.419,NA,NA,NA,2617.05196022633,56.764,75.626,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,6.492756605,NA,507.7215439,15
Angola,AO,AGO,2017,,2025-04-15,5.6,NA,NA,NA,2437.25971190821,64.839,73.461,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.547,252.8048541,30.45454545
Angola,AO,AGO,2014,,2025-04-15,5.864,12.289999961853,22.1599998474121,2,5005.9997412707,62.731,74.167,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,10.012,0.553,291.7473456,36.81818182
Angola,AO,AGO,2001,,2025-04-15,6.601,NA,NA,NA,533.586202412447,51.274,75.551,6.270998417,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,4.671165049,NA,799.6407864,15.45454545
Angola,AO,AGO,2016,,2025-04-15,5.686,NA,NA,NA,1807.95294072643,64.149,73.698,13.7,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.53538799,0.544,269.8235945,36.81818182
Angola,AO,AGO,2008,,2025-04-15,6.32,NA,NA,NA,4103.0669003635,58.282,75.631,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,7.221393228,NA,438.3422848,37.27272727
Angola,AO,AGO,2013,,2025-04-15,5.953,NA,NA,NA,5057.74787833163,62.002,74.401,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,9.2503,0.551,291.4139889,34.09090909
Angola,AO,AGO,2018,,2025-04-15,5.519,NA,NA,NA,2538.59139143371,65.514,73.224,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.539,233.0962642,30.45454545
Angola,AO,AGO,2000,,2025-04-15,6.639,NA,NA,NA,563.733795571487,50.087,75.531,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,4.306846738,NA,859.9209108,15.45454545
Angola,AO,AGO,2010,,2025-04-15,6.194,NA,NA,NA,3597.34293216332,59.783,75.621,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,7.95002985,0.556,367.2648485,38.63636364
Angola,AO,AGO,2011,,2025-04-15,6.12,8.80368232727051,16.3818397521973,2.95413708686829,4615.91059831778,60.528,74.865,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,7.726860046,0.549,334.7312985,38.18181818
Angola,AO,AGO,2021,,2025-04-15,5.304,15.2595081329346,28.9550285339355,0,1925.87466082167,67.46,74.695,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.532,221.9064903,29.54545455
Angola,AO,AGO,2009,,2025-04-15,6.26,NA,NA,NA,3136.64546955947,59.034,75.626,20,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,7.585711539,NA,398.8805501,38.63636364
Angola,AO,AGO,2007,,2025-04-15,6.372,NA,NA,NA,3141.0459797605,57.524,75.631,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,6.857074916,NA,462.9710346,15
Angola,AO,AGO,2019,,2025-04-15,5.442,14.5816583633423,27.3441772460938,0.0357364565134048,2189.85571407618,66.177,72.985,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.536,227.6869649,30
Angola,AO,AGO,2012,,2025-04-15,6.039,NA,NA,NA,5086.02740086376,61.268,74.633,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,8.4886,0.55,304.0404156,34.09090909
Angola,AO,AGO,2022,,2025-04-15,5.209,NA,NA,NA,2929.69445467272,68.081,73.179,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.524,221.9064903,33.63636364
Angola,AO,AGO,2023,,2025-04-15,5.124,NA,NA,NA,2308.15976731274,68.688,73.224,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.515,221.9064903,39.09090909
Angola,AO,AGO,2020,,2025-04-15,5.371,NA,NA,NA,1449.92286669308,66.825,72.731,NA,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD,11.5354,0.533,221.9064903,30
Antigua and Barbuda,AG,ATG,2002,,2025-04-15,1.94,NA,NA,NA,11657.3487497259,31.098,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,41.30084374,8.333333333
Antigua and Barbuda,AG,ATG,2020,,2025-04-15,1.569,NA,NA,NA,15360.4544160475,24.433,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.74628979,NA,21.24794783,31.42857143
Antigua and Barbuda,AG,ATG,2018,,2025-04-15,1.371,NA,NA,NA,18273.4270684912,24.599,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.67919781,NA,18.86736001,31.42857143
Antigua and Barbuda,AG,ATG,2019,,2025-04-15,1.468,NA,NA,NA,18884.3729680383,24.506,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.71271014,NA,18.91320322,31.42857143
Antigua and Barbuda,AG,ATG,2004,,2025-04-15,1.852,NA,NA,NA,13036.0075900543,29.837,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,43.36029703,13.88888889
Antigua and Barbuda,AG,ATG,2023,,2025-04-15,1.578,NA,NA,NA,21787.1017315914,24.332,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.77993692,0.24,21.24794783,22.85714286
Antigua and Barbuda,AG,ATG,2017,,2025-04-15,1.485,NA,NA,NA,16924.7894487758,24.713,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.64575269,NA,21.1225203,20
Antigua and Barbuda,AG,ATG,2003,,2025-04-15,1.887,NA,NA,NA,12171.3773760407,30.464,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,44.10373594,8.333333333
Antigua and Barbuda,AG,ATG,2000,,2025-04-15,2.196,NA,NA,NA,12021.463208189,32.127,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,51.2984723,8.333333333
Antigua and Barbuda,AG,ATG,2001,,2025-04-15,2.018,NA,NA,NA,11535.7742945854,31.74,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,47.16184028,8.333333333
Antigua and Barbuda,AG,ATG,2014,,2025-04-15,1.526,NA,NA,NA,15533.4831254394,25.175,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.54581916,NA,22.70267416,21.21212121
Antigua and Barbuda,AG,ATG,2015,,2025-04-15,1.567,NA,NA,NA,16080.6580495873,25,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.57906349,NA,27.16638094,25.71428571
Antigua and Barbuda,AG,ATG,2016,,2025-04-15,1.458,NA,NA,NA,16557.843174789,24.846,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.61237462,NA,21.25147106,25.71428571
Antigua and Barbuda,AG,ATG,2022,,2025-04-15,1.58,NA,NA,NA,20117.7653310355,24.346,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.77993692,0.224,21.24794783,31.42857143
Antigua and Barbuda,AG,ATG,2009,,2025-04-15,2.006,NA,NA,NA,16471.3678310675,26.818,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,15.83965969,NA,36.8090846,19.44444444
Antigua and Barbuda,AG,ATG,2005,,2025-04-15,1.832,NA,NA,NA,14366.2912765172,29.218,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,34.02186716,13.88888889
Antigua and Barbuda,AG,ATG,2021,,2025-04-15,1.58,80.9912719726562,88.0342864990234,12.7448997497559,17340.3790692554,24.38,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.77993692,0.225,21.24794783,31.42857143
Antigua and Barbuda,AG,ATG,2012,,2025-04-15,1.655,NA,NA,NA,15208.6569723517,25.526,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.47953033,NA,30.21356182,19.44444444
Antigua and Barbuda,AG,ATG,2013,,2025-04-15,1.537,NA,NA,NA,15050.7122765935,25.35,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.51264148,NA,28.80692451,19.44444444
Antigua and Barbuda,AG,ATG,2010,,2025-04-15,1.785,NA,NA,NA,15216.3098400792,26.238,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,15.83901024,NA,30.78418848,19.44444444
Antigua and Barbuda,AG,ATG,2011,,2025-04-15,1.746,NA,NA,NA,14841.9709613705,25.703,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,15.43432045,NA,31.25012202,19.44444444
Antigua and Barbuda,AG,ATG,2007,,2025-04-15,1.86,NA,NA,NA,18203.5151277783,28.002,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.36033058,NA,33.71821065,16.66666667
Antigua and Barbuda,AG,ATG,2008,,2025-04-15,2.042,NA,NA,NA,18785.4682161899,27.405,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,16.09999514,NA,39.29449725,16.66666667
Antigua and Barbuda,AG,ATG,2006,,2025-04-15,1.831,NA,NA,NA,16172.2513541282,28.606,NA,NA,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD,NA,NA,34.88742514,13.88888889
Argentina,AR,ARG,2010,,2025-04-15,2.411,NA,NA,NA,10260.1313108254,90.849,47.689,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.17856026,0.37,55.10321713,37.80487805
Argentina,AR,ARG,2012,,2025-04-15,2.304,NA,NA,NA,12949.717486654,91.121,48.055,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.49501038,0.353,45.02483962,37.6899696
Argentina,AR,ARG,2022,,2025-04-15,1.482,NA,NA,NA,13935.6811110049,92.347,51.868,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,20.75045967,0.262,44.90007716,44.3768997
Argentina,AR,ARG,2009,,2025-04-15,2.4,NA,NA,NA,8150.23527028221,90.691,48.788,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.89896965,0.37,56.5438545,37.80487805
Argentina,AR,ARG,2011,,2025-04-15,2.393,NA,NA,NA,12704.2831819684,90.99,47.947,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.55088997,0.364,50.2519482,37.6899696
Argentina,AR,ARG,2014,,2025-04-15,2.386,NA,NA,NA,12233.1444119186,91.377,47.418,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.76881027,0.347,41.764568,37.08206687
Argentina,AR,ARG,2021,,2025-04-15,1.585,NA,NA,NA,10738.0179223384,92.229,50.26,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,20.91489983,0.272,44.90007716,44.3768997
Argentina,AR,ARG,2002,,2025-04-15,2.493,NA,NA,NA,2569.69963519124,89.51,47.873,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.3302002,0.396,70.94543909,31.30699088
Argentina,AR,ARG,2020,,2025-04-15,1.601,NA,NA,NA,8535.59938004389,92.111,46.486,70.1027087175867,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,20.03861046,0.285,44.90007716,40.72948328
Argentina,AR,ARG,2023,,2025-04-15,1.5,NA,NA,NA,14187.4827252965,92.463,52.957,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,20.75045967,0.264,44.90007716,43.76899696
Argentina,AR,ARG,2013,,2025-04-15,2.335,NA,NA,NA,12963.675773326,91.249,47.641,72.3702102000994,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.52545929,0.352,43.3466662,37.08206687
Argentina,AR,ARG,2018,,2025-04-15,2.067,NA,NA,NA,11752.7998922979,91.87,49.146,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,19.31155968,0.301,33.94483178,39.51367781
Argentina,AR,ARG,2015,,2025-04-15,2.35,NA,NA,NA,13679.6264980954,91.503,47.498,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,18.96076012,0.338,39.33507173,37.08206687
Argentina,AR,ARG,2000,,2025-04-15,2.591,NA,NA,NA,7637.01489203628,89.142,50.552,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,16.55685043,0.426,71.50375087,21.27659574
Argentina,AR,ARG,2017,,2025-04-15,2.168,NA,NA,NA,14532.5009308511,91.749,47.666,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,19.27321053,0.321,38.24380532,38.90577508
Argentina,AR,ARG,2001,,2025-04-15,2.531,35.939998626709,46.0999984741211,NA,7141.47507662826,89.329,49.745,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.21298027,0.425,72.13985783,21.27659574
Argentina,AR,ARG,2019,,2025-04-15,1.882,NA,NA,NA,9955.97478680428,91.991,50,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,19.63068962,0.283,32.60260512,39.87730061
Argentina,AR,ARG,2016,,2025-04-15,2.241,NA,NA,NA,12699.9623137756,91.627,47.582,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,19.27103043,0.333,40.25943612,37.08206687
Argentina,AR,ARG,2004,,2025-04-15,2.43,NA,NA,NA,4242.02099089422,89.86,49.963,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.22639084,0.39,73.30910903,33.63914373
Argentina,AR,ARG,2005,,2025-04-15,2.426,NA,NA,NA,5067.65342293276,90.031,49.098,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,16.9937191,0.375,62.69841906,37.38601824
Argentina,AR,ARG,2006,,2025-04-15,2.4,NA,NA,NA,5869.38028970204,90.2,49.738,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.29195023,0.375,61.44960005,36.7781155
Argentina,AR,ARG,2008,,2025-04-15,2.432,NA,NA,NA,8944.1102657357,90.53,48.064,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.57691956,0.373,59.45657867,39.75535168
Argentina,AR,ARG,2003,,2025-04-15,2.451,43.9099998474121,56.189998626709,NA,3320.47775133903,89.686,48.903,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.26329041,0.397,78.64036967,31.30699088
Argentina,AR,ARG,2007,,2025-04-15,2.37,NA,NA,NA,7185.25155147027,90.366,48.902,NA,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD,17.33815956,0.374,62.55590663,39.75535168
Armenia,AM,ARM,2010,,2025-04-15,1.5,91.3131866455078,97.9898300170898,20.8772239685059,3041.34450723339,63.44,55.414,54.9,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,12.59224033,0.352,33.21770168,9.160305344
Armenia,AM,ARM,2002,,2025-04-15,1.2,NA,NA,NA,742.651118319819,64.236,55.106,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,10.90182548,0.446,48.04569203,3.053435115
Armenia,AM,ARM,2000,,2025-04-15,1.3,NA,NA,NA,593.450581742282,64.666,55.615,60.5,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,11.08609009,0.452,50.16581354,3.053435115
Armenia,AM,ARM,2014,,2025-04-15,1.7,94.745979309082,99.2497329711914,25.2617359161377,3852.11800610384,63.112,55.751,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,13.24042988,0.309,27.82422116,10.6870229
Armenia,AM,ARM,2001,,2025-04-15,1.2,81.0699996948242,89.9700012207031,19.5,659.588988535629,64.385,55.427,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,10.85949625,0.447,49.56898396,3.053435115
Armenia,AM,ARM,2003,,2025-04-15,1.3,NA,NA,NA,882.030167695474,64.137,54.804,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,10.94415472,0.414,42.61443928,4.580152672
Armenia,AM,ARM,2009,,2025-04-15,1.5,NA,NA,NA,2820.5926553347,63.54,55.183,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,12.39955044,0.346,33.399441,9.160305344
Armenia,AM,ARM,2023,,2025-04-15,1.9,NA,NA,NA,8053.01066312345,63.739,56.786,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.88481998,0.18,27.18972179,35.51401869
Armenia,AM,ARM,2015,,2025-04-15,1.6,92.0400009155273,96.870002746582,26.9599990844727,3512.39350276709,63.085,55.872,57.1491968847188,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,13.29224968,0.301,25.10202873,10.6870229
Armenia,AM,ARM,2016,,2025-04-15,1.6,NA,89.1736297607422,23.6137008666992,3524.42476874707,63.082,55.962,57.1,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,13.81130981,0.296,23.87340189,10.6870229
Armenia,AM,ARM,2004,,2025-04-15,1.4,NA,NA,NA,1130.08791444158,64.038,54.551,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,10.98648395,0.406,41.58858174,5.34351145
Armenia,AM,ARM,2011,,2025-04-15,1.5,90.370002746582,96.120002746582,24.0799999237061,3349.55309771906,63.34,55.516,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,12.70121956,0.351,31.45805508,8.396946565
Armenia,AM,ARM,2006,,2025-04-15,1.3,NA,NA,NA,2041.65267068997,63.839,54.279,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,11.71717509,0.399,39.92467169,5.34351145
Armenia,AM,ARM,2007,,2025-04-15,1.4,NA,NA,NA,2962.70234594569,63.739,54.34,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,12.18002033,0.357,35.86707823,9.160305344
Armenia,AM,ARM,2008,,2025-04-15,1.4,NA,NA,NA,3777.66859313767,63.64,54.378,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,11.89675045,0.348,33.53167449,8.396946565
Armenia,AM,ARM,2005,,2025-04-15,1.3,NA,NA,NA,1557.48458908655,63.938,54.364,53.1,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,11.24729291,0.397,37.78067583,5.34351145
Armenia,AM,ARM,2018,,2025-04-15,1.6,95.5285797119141,99.4690017700195,24.8970355987549,4196.00562301769,63.149,56.015,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.06499004,0.242,25.10139587,18.0952381
Armenia,AM,ARM,2012,,2025-04-15,1.6,92.9203872680664,98.6550064086914,23.2137985229492,3511.56399687426,63.24,55.535,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,13.00172151,0.326,29.12987038,10.6870229
Armenia,AM,ARM,2013,,2025-04-15,1.6,94.5257034301758,99.164306640625,24.2208194732666,3680.16692158886,63.164,55.634,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,12.93441963,0.314,27.19940569,10.6870229
Armenia,AM,ARM,2022,,2025-04-15,1.7,95.8936233520508,99.1247024536133,28.6064758300781,6571.97445545099,63.573,56.853,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.81291008,0.18,27.18972179,35.51401869
Armenia,AM,ARM,2019,,2025-04-15,1.6,95.9580764770508,99.6290664672852,27.9621963500977,4597.22887399548,63.219,57.831,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.26832008,0.216,24.93800427,23.48484848
Armenia,AM,ARM,2020,,2025-04-15,1.7,89.9700012207031,96,23.8400001525879,4268.68093304583,63.313,57.865,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.40810013,0.207,27.18972179,23.48484848
Armenia,AM,ARM,2017,,2025-04-15,1.6,90.2300033569336,96.1399993896484,24.0400009155273,3869.05373867752,63.103,56.038,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,13.96718979,0.254,25.00066974,18.0952381
Armenia,AM,ARM,2021,,2025-04-15,1.7,94.8176651000977,98.9809951782227,29.2583923339844,4685.17997128509,63.431,58.289,NA,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD,14.7423296,0.185,27.18972179,33.64485981
Aruba,AW,ABW,2005,,2025-04-15,1.844,NA,NA,NA,24171.8371325422,44.875,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2004,,2025-04-15,1.819,NA,NA,NA,23700.6319899197,45.24,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2006,,2025-04-15,1.862,NA,NA,NA,24845.65848362,44.511,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2007,,2025-04-15,1.881,NA,NA,NA,26736.3089444046,44.147,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2008,,2025-04-15,1.889,NA,NA,NA,28171.9094008501,43.783,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2002,,2025-04-15,1.8,NA,NA,NA,21307.2482505267,45.972,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2019,,2025-04-15,1.701,NA,NA,NA,31096.2050738676,43.546,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2020,,2025-04-15,1.662,NA,NA,NA,22855.9323200761,43.697,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2003,,2025-04-15,1.808,NA,NA,NA,21949.4859960868,45.606,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2001,,2025-04-15,1.813,NA,NA,NA,20740.1325828172,46.339,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2017,,2025-04-15,1.785,NA,NA,NA,28440.051963759,43.293,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2011,,2025-04-15,1.858,NA,NA,NA,25712.3843015186,42.94,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
Aruba,AW,ABW,2018,,2025-04-15,1.732,NA,NA,NA,30082.1276448186,43.411,NA,NA,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified,NA,NA,NA,NA
